2023-10-27,,KAE2,KK54,CY,X264,,1,,,,0,0,2023/11/28,'325256,ＨＡ０２３０００２２２７,＊ウチダ商事（株）本社,■トウセイ工業　ＨＧＮＡ,　　,,,飯村,ＨＧＮＡ,,,,,,,56835,,,,,,,,,,,2023/11/07,KX18,,定期,,2023/11/07,2023/11/30,,2023/11/07,定期,2023-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,同時出荷特注で回答,,1900-01-01,,,,東京都, ,,,,,,,KAE2,関東第１Ｅ代理店Ａ,N02220,関東ＥＸＴ支店,F03631,関東ＥＸＴ第１営業所,B23310,関東ＥＸＴ第１営業所,J10003,ＥＸＴ代理店ルート
2023-11-30,,KAL7,KK54,JN,Y108,,1,,,,0,0,2023/12/01,'328829,荒木様, ,ハイグリッドフェンスＵＦ８型,　　下店コード　　日本乾留工業　長崎支店,,,川岸,ＵＦ８型,,,,,,,1548,,,,,,,,,,,2023/11/30,KX50,,定期,,2023/11/30,2023/12/01,,2023/11/30,定期,2023-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,000181,長崎県, ,,,,,,,KAL7,長崎Ｅ公共,N02240,九州ＥＸＴ支店,F03681,九州ＥＸＴ第１営業所,B23813,長崎ＥＸＴ,J10003,ＥＸＴ代理店ルート
2023-12-04,,KF92,KK54,HG,Z003,,1,,,,0,0,2023/12/11,'329322,＄市道通津３２号線改良工事, ,市道通津３２号線改良工事,　　,,,益田,サポートレール３型,,,,,,,64020,,,,,,,,,,,2023/12/04,KX50,,小口,,2023/12/05,2023/12/12,,2023/12/05,小口,2023-12-12,,,E0 ,,,,,,,,,,J0 ,,,,,K0 ,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,032102,山口県, ,,,,,,,KF92,広島Ｅ公共,N02235,中四国ＥＸＴ支店,F03671,中国ＥＸＴ第１営業所,B23710,中国ＥＸＴ第１営業所,J10003,ＥＸＴ代理店ルート
2023-11-10,,KF76,KK54,AG,Y001,,1,,,,0,0,2023/11/28,'332114,ＥＥＪ４９５５９,児玉株式会社,〇ベル食品様　フェンス補修,エフ・ティ工業（有）資材置場　北海道　石狩市　樽川４５３,,,木村,ＨＧＮＡ,,,,,,,88040,,,,,,,,,,,2023/11/14,KX18,,チャーター,1,2023/11/14,2023/12/04,,2023/11/14,チャーター,2023-12-04,KY41,,E7 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,,北海道, ,,,,,4T*1,,KF76,北海道Ｅ環境,N02210,北日本ＥＸＴ支店,F03611,北海道ＥＸＴ営業所,B23110,北海道ＥＸＴ営業所,J10003,ＥＸＴ代理店ルート
2023-11-10,,KF76,KK54,AG,Y002,,1,,,,0,0,2023/12/05,'332114,ＥＥＪ４９５２２,株式会社山一総業,入江運動公園テニスコート整備,共立産業商事㈱　北海道　室蘭市　大沢町１丁目１－１３,,,木村,サポートレールＵＤ,,,,,,,206640,,,,,,,,,,,2023/11/14,KX18,,チャーター,1,2023/11/14,2023/12/08,,2023/11/14,チャーター,2023-12-08,KY41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,,北海道, ,,,,,4T*1,,KF76,北海道Ｅ環境,N02210,北日本ＥＸＴ支店,F03611,北海道ＥＸＴ営業所,B23110,北海道ＥＸＴ営業所,J10003,ＥＸＴ代理店ルート
2023-12-07,,KAM2,KK54,JW,Z030,,1,,,,0,0,2023/12/11,'354177,＄海軍壕公園手摺修繕工事, ,海軍壕公園手摺修繕工事,（株）新秀　沖縄県　沖縄市　高原４－２５－６,,,發田,サポートレール３型,,,,,,,70430,,,,,,,,,,,2023/12/07,KX50,,小口,,2023/12/08,2023/12/11,,2023/12/08,小口,2023-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,003507,沖縄県, ,,,,,,,KAM2,沖縄Ｅ公共,N02240,九州ＥＸＴ支店,F03683,九州ＥＸＴ第３営業所,B23833,沖縄ＥＸＴ,J10003,ＥＸＴ代理店ルート
2023-12-07,,KAJ1,KK54,BG,Z008,,1,,,,0,0,2023/12/13,'355009,ＥＨ６８６ＮＦＯ, ,〇鶴岡市立栄保育園,（有）原田エフエフケイ　山形県　鶴岡市　福田丁３８,,,佐藤,ラングベールＡＬ型　,,,,,,,17460,,,,,,,,,,,2023/12/07,KX18,,小口,,2023/12/08,2023/12/13,,2023/12/08,小口,2023-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,,宮城県, ,,,,,,,KAJ1,宮城山形Ｅ公共,N02210,北日本ＥＸＴ支店,F03612,東北ＥＸＴ第１営業所,B23120,東北ＥＸＴ第１営業所,J10003,ＥＸＴ代理店ルート
2023-11-17,,KAE1,KK54,CS,Y189,,1,,,,0,0,2023/11/30,'357337,２０－２１６１３２－１, ,〇齋藤様分：アーキラインスク,協栄ジェネックス㈱町田支店　東京都　町田市　根岸２－２－９,,,飯村,アーキライン　スクリ,,,,,,,1300,,,,,,,,,,,2023/11/17,IQ70,,小口,,2023/11/17,2023/11/30,,2023/11/17,小口,2023-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-01,,,,東京都, ,,,,,,,KAE1,関東第４Ｅ代理店Ａ,N02220,関東ＥＸＴ支店,F03634,関東ＥＸＴ第４営業所,B23340,関東ＥＸＴ第４営業所,J10003,ＥＸＴ代理店ルート
2023-11-30,,KLZ7,KK54,CK,Y312,,1,,,,0,0,2023/12/05,'357345,３０－１９５０９０－１, ,Ｒ０４真砂第一団地他１団地給,真砂第一団地　様　千葉県　千葉市　美浜区　真砂５丁目１６－１０,,,北川,アーキライン　スクリ,,,,,,,29400,,,,,,,,,,,2023/11/30,IQ70,,チャーター,,2023/11/30,2023/12/07,,2023/11/30,チャーター,2023-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-08,,,,千葉県, ,,,,,除外,,KLZ7,関東第５Ｅ代理店Ａ,N02220,関東ＥＸＴ支店,F03635,関東ＥＸＴ第５営業所,B23350,関東ＥＸＴ第５営業所,J10003,ＥＸＴ代理店ルート
2023-11-06,,KAQ3,KK54,CY,Y035,,1,,,,0,0,2023/12/01,'358066,Ａ１３０００５２７４２９, ,○ＮＥＣ我孫子事業場,　千葉県　我孫子市　日の出１１３１　ＮＥＣ我孫子事業場,,,飯村,ＡＭＫ２型,,,,,,,484750,,,,,,,,,,,2023/11/07,IQ70,,チャーター,,2023/11/07,2023/12/01,,2023/11/07,チャーター,2023-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-04,,,,神奈川県, ,,,,,４Ｔ指定なし×1,,KAQ3,関東第６Ｅ代理店Ａ,N02220,関東ＥＸＴ支店,F03636,関東ＥＸＴ第６営業所,B23360,関東ＥＸＴ第６営業所,J10003,ＥＸＴ代理店ルート
2023-11-14,,KA20,KK54,GG,Y095,,1,,,,0,0,2023/12/08,'374240,＄坪田商事様　中野浄水場更新工事分, ,中野浄水場更新工事,【下店コード：８２３２３２　アイシン北近畿様　入れ】　　,,,石神,ラングベールＡＬ型　,,,,,,,17460,,,,,,,,,,,2023/11/14,KX00,,定期,,2023/11/15,2023/12/08,,2023/11/15,定期,2023-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,012492,京都府, ,,,,,,,KA20,第２京滋Ｅ代理店Ａ,N02230,関西ＥＸＴ支店,F03662,関西ＥＸＴ第２営業所,B23620,関西ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-11-21,,KAL0,KK54,JM,Y063,,1,,,,0,0,2023/11/24,'385972,＄０２００１５８０／日輪寺公園施設, ,日輪寺公園施設更新工事,　　,,,川岸,サポートレール１型,,,,,,,76200,,,,,,,,,,,2023/11/24,KX50,,定期,,2023/11/24,2023/12/11,,2023/11/24,定期,2023-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,083516,熊本県, ,,,,,,,KAL0,熊本Ｅ代理店Ａ,N02240,九州ＥＸＴ支店,F03682,九州ＥＸＴ第２営業所,B23822,熊本ＥＸＴ,J10003,ＥＸＴ代理店ルート
2023-11-30,,KAD6,KK54,CG,Y326,,1,,,,0,0,2023/12/05,'387734,ＥＡ２１－３２７Ｂ／２３２－２７８４, ,○サポートレール,㈱村上組　神奈川県　藤沢市　大庭６２７－１,,,飯村,サポートレール３型,,,,,,,51060,,,,,,,,,,,2023/12/04,KX18,,小口,,2023/12/04,2023/12/05,,2023/12/04,小口,2023-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,,神奈川県, ,,,,,,,KAD6,関東第２Ｅ代理店Ａ,N02220,関東ＥＸＴ支店,F03632,関東ＥＸＴ第２営業所,B23320,関東ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-11-28,,KAD6,KK54,CG,Y298,,1,,,,0,0,2023/12/05,'387734,ＥＡ２１－３１４Ｂ／００６６－２５８７, ,管内一円工事　１４号,井上鋼材㈱平塚　神奈川県　平塚市　田村３－７－２５,,,飯村,サポートレール３型,,,,,,,31500,,,,,,,,,,,2023/11/28,KX18,,小口,,2023/11/29,2023/12/05,,2023/11/29,小口,2023-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,,神奈川県, ,,,,,,,KAD6,関東第２Ｅ代理店Ａ,N02220,関東ＥＸＴ支店,F03632,関東ＥＸＴ第２営業所,B23320,関東ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-11-07,,KPV4,KK54,DY,Y006,,1,,,,0,1,2023/12/08,'403178,清水工様　企業地管理　２０６３３４８, ,〇企業地管理　　ＴＸＴ,　　,,,角田,ＴＸＴ,,,,,,,81000,,,,,,,,,,,2023/11/07,SEKI,,チャーター,,2023/11/07,2023/12/08,,2023/11/07,チャーター,2023-12-08,,,TX ,,,,,,,,,,JX ,,,,,KX ,,,,,,,,,,,,,,,,,,,,,,営業問い合わせ中,,2023-12-11,,,,山梨県, ,,,,,4TW×1,,KPV4,山梨Ｅ代理店Ａ,N02217,甲信越ＥＸＴ支店,F03621,甲信越ＥＸＴ第１営業所,B23210,甲信越ＥＸＴ第１営業所,J10003,ＥＸＴ代理店ルート
2023-10-25,,KAD6,KK54,CG,X245,,1,,,,0, ,2023/11/20,'431868,,,○羽生市南中学校改修工事,埼玉県羽生市中岩瀬226羽生市南中学校日本体育施設気付 ㈱吉田工商 静岡 様080-3305-4477,,,滝口,サポートレール１型,,,,,,,416400,,,,,,,,,,,2023/11/21,KX18,,小口,,2023/10/26,2023/12/07,,2023/10/26,小口,2023-12-07,,,E0 ,TZ,,,,,,,,,JX ,,,,,,,,,,,,,,,,,,,,,,,,,,,営業問い合わせ中,,1900-01-01,,,,埼玉県,,,,,,,,KAD6,関東第２Ｅ代理店Ａ,N02220,関東ＥＸＴ支店,F03632,関東ＥＸＴ第２営業所,B23320,関東ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-12-01,,KAL8,KK54,JM,Z007,,1,,,,0,0,2023/12/08,'444367,＄スペースガードＦ６０型, ,スペースガードＦ６０型,株式会社　ＭＡＴＵＴＯＭＩ工業　熊本県　八代市　鏡町宝出２２２,,,川岸,ステンレス製車止め,,,,,,,19350,,,,,,,,,,,2023/12/04,KX50,,小口,,2023/12/05,2023/12/13,,2023/12/05,小口,2023-12-13,,,T8 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,000884,熊本県, ,,,,,,,KAL8,熊本Ｅ公共,N02240,九州ＥＸＴ支店,F03682,九州ＥＸＴ第２営業所,B23822,熊本ＥＸＴ,J10003,ＥＸＴ代理店ルート
2023-11-10,,KLZ7,KK54,CK,Y119,,1,,,,0, ,2023/11/15,'449589,２１２７９６／ＦＹ－０１１,,〇福永様：ＳＲ１,㈱リョーコー　神奈川県　横浜市　戸塚区　上品濃１－４,,,飯村,サポートレール１型,,,,,,,548820,,,,,,,,,,,2023/11/13,KX18,,チャーター,,2023/11/14,2023/12/05,,2023/11/14,チャーター,2023-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,,神奈川県,,,,,,4T*1,,KLZ7,関東第５Ｅ代理店Ａ,N02220,関東ＥＸＴ支店,F03635,関東ＥＸＴ第５営業所,B23350,関東ＥＸＴ第５営業所,J10003,ＥＸＴ代理店ルート
2023-12-08,,KLZ7,KK54,CK,Z067,,1,,,,0, ,2023/12/08,'449589,２１２７９６／ＦＹ－０１１,,〇福永様：ＳＲ１,㈱リョーコー　神奈川県　横浜市　戸塚区　上品濃１－４,,,飯村,サポートレール１型,,,,,,,29520,,,,,,,,,,,2023/12/08,KX18,,小口,,2023/12/08,2023/12/08,,2023/12/08,小口,2023-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,,神奈川県,,,,,,,,KLZ7,関東第５Ｅ代理店Ａ,N02220,関東ＥＸＴ支店,F03635,関東ＥＸＴ第５営業所,B23350,関東ＥＸＴ第５営業所,J10003,ＥＸＴ代理店ルート
2023-11-28,,KAD6,KK54,CG,Y286,,1,,,,0,0,2023/12/12,'450643,６５９４３４８－１, ,○海の森水上競技場（４）第二,　　,,,飯村,サポートレール１型,,,,,,,171900,,,,,,,,,,,2023/11/28,KX18,,定期,,2023/11/29,2023/12/12,,2023/11/29,定期,2023-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,,東京都, ,,,,,,,KAD6,関東第２Ｅ代理店Ａ,N02220,関東ＥＸＴ支店,F03632,関東ＥＸＴ第２営業所,B23320,関東ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-11-17,,KAJ1,KK54,BG,Y019,,1,,,,0,0,2023/12/11,'478499,Ａ００５００５２９１１１, ,仙台市立富沢中学校校舎等増改,　　,,,佐藤,サポートレール１型,,,,,,,893700,,,,,,,,,,,2023/11/20,KX18,,定期,,2023/11/21,2023/12/12,,2023/11/21,定期,2023-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,,宮城県, ,,,,,,,KAJ1,宮城山形Ｅ公共,N02210,北日本ＥＸＴ支店,F03612,東北ＥＸＴ第１営業所,B23120,東北ＥＸＴ第１営業所,J10003,ＥＸＴ代理店ルート
2023-11-17,,KAQ6,KK54,GG,Y118,,1,,,,0,,2023/12/20,'484291,＄Ａ３４２００５１６１６６　諏訪湖上り, ,中央自動車道　諏訪湖ＳＡ,　　,,,岡田,サポートレールＵＤ,,,,,,,106800,,,,,,,,,,,2023/11/20,KX18,,チャーター,,2023/11/21,2023/12/13,,2023/11/21,チャーター,2023-12-13,,,E4 ,,,,,,,,,,J4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,,長野県, ,,,,,4T*1,,KAQ6,第２大阪Ｅ代理店ＧＡ,N02230,関西ＥＸＴ支店,F03662,関西ＥＸＴ第２営業所,B23620,関西ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-11-17,,KAQ6,KK54,GG,Y120,,1,,,,0,1,2023/12/20,'484291,＄Ａ３４２００５１６１６８　諏訪湖下り, ,中央自動車道　諏訪湖ＳＡ,　　,,,岡田,サポートレールＵＤ,,,,,,,53400,,,,,,,,,,,2023/11/20,KX18,,チャーター,,2023/11/21,2023/12/13,,2023/11/21,チャーター,2023-12-13,,,E4 ,,,,,,,,,,J4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,,長野県, ,,,,,除外,,KAQ6,第２大阪Ｅ代理店ＧＡ,N02230,関西ＥＸＴ支店,F03662,関西ＥＸＴ第２営業所,B23620,関西ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-11-15,,KAQ6,KK54,GG,Y105,,1,,,,0,1,2023/11/24,'484301,＄長谷工桜ノ宮　追加, ,長谷工桜ノ宮　追加,　　,,,古城,ＴＸＩ－Ｎ,,,,,,,8880,,,,,,,,,,,2023/11/16,SEKI,,小口,,2023/11/16,2023/12/12,,2023/11/16,小口,2023-12-12,,,TX ,,,,,,,,,,J2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,営業問い合わせ中,,2023-12-13,,,, , ,,,,,,,KAQ6,第２大阪Ｅ代理店ＧＡ,N02230,関西ＥＸＴ支店,F03662,関西ＥＸＴ第２営業所,B23620,関西ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-10-25,,KAQ6,KK54,GG,X123,,1,,,,0,0,2023/12/01,'484380,Ｄ３１２００５１２２８９, ,城北小学校外壁改修その他工事,Ｇテリア（株）　大和川オフィス　大阪府　松原市　天美我堂１－１－１,,,馬塲,防音めかくしフェンス,,,,,,,17090,,,,,,,,,,,2023/10/26,SEKI,,半チャーター,,2023/10/25,2023/11/30,,2023/10/25,半チャーター,2023-11-30,,,TX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,実働9日後入力予定,,2023-12-01,,,,大阪府, ,,,,,GGX123のみの出荷の場合は路線便.関東工場から出荷,除外,KAQ6,第２大阪Ｅ代理店ＧＡ,N02230,関西ＥＸＴ支店,F03662,関西ＥＸＴ第２営業所,B23620,関西ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-10-03,,KAQ6,KK54,GG,X013,,1,,,,0, ,2023/12/13,'484380,Ａ３１２００５１６７８０,,城北小学校外壁改修その他工事,Ｇテリア（株）　大和川オフィス倉庫　大阪府　松原市　天美我堂１－１－１,,,馬塲,防音めかくしフェンス,,,,,,,806045,,,,,,,,,,,2023/10/04,SEKI,,半チャーター,,2023/10/03,2023/11/30,,2023/10/03,半チャーター,2023-11-30,,,TX ,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,実働9日後入力予定,,2023-12-01,,,,大阪府,,,,,,4TW×1,関東から全て出荷／大阪府松原市は翌日着ＯＫ,KAQ6,第２大阪Ｅ代理店ＧＡ,N02230,関西ＥＸＴ支店,F03662,関西ＥＸＴ第２営業所,B23620,関西ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-12-06,,KAQ6,KK54,GG,Z025,,1,,,,0,0,2023/12/08,'484380, , ,城北小学校外壁改修その他工事,Ｇテリア（株）大和川オフィス　大阪府　松原市　天美我堂１－１－１,,,馬塲,防音めかくしフェンス,,,,,,,17090,,,,,,,,,,,2023/12/07,SEKI,,小口,,2023/12/08,2023/12/11,,2023/12/08,小口,2023-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,営業問い合わせ中,,2023-12-12,,,,大阪府, ,,,,,4TW×1,,KAQ6,第２大阪Ｅ代理店ＧＡ,N02230,関西ＥＸＴ支店,F03662,関西ＥＸＴ第２営業所,B23620,関西ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-10-16,,KF18,KK54,GG,X064,,1,,,,0,1,2023/11/23,'514501,日本橋ホテル／ＷＨ１７１５１　内山様, ,（仮称）大阪日本橋ホテル計画,　　,,,中村,パラーベル,,,,,,,110000,,,,,,,,,,,2023/10/16,KX00,,定期,,2023/10/17,2023/12/13,,2023/10/17,定期,2023-12-13,,,T2 ,,,,,,,,,,,,,,,K2 ,,,,,,,,,,,,,,,,,,,,,,営業問い合わせ中,,1900-01-01,,,094431,大阪府, ,,,,,,,KF18,第２大阪Ｅ公共,N02230,関西ＥＸＴ支店,F03662,関西ＥＸＴ第２営業所,B23620,関西ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-10-16,,KF18,KK54,GG,X061,,1,,,,0,1,2023/11/23,'514501,日本橋ホテル／ＷＨ１７１５１　内山様, ,（仮称）大阪日本橋ホテル計画,　　,,,中村,パラーベル,,,,,,,230650,,,,,,,,,,,2023/10/16,KX00,,定期,,2023/10/17,2023/12/13,,2023/10/17,定期,2023-12-13,,,T2 ,,,,,,,,,,,,,,,K2 ,,,,,,,,,,,,,,,,,,,,,,営業問い合わせ中,,1900-01-01,,,094428,大阪府, ,,,,,,,KF18,第２大阪Ｅ公共,N02230,関西ＥＸＴ支店,F03662,関西ＥＸＴ第２営業所,B23620,関西ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-10-10,,KF18,KK54,GG,X032,,1,,,,0,0,2023/11/01,'514501,＄八幡・京田辺インター公園／入正　門松, ,八幡インター南地区土地区画整,【下店コード：００６４４２㈱入正様　入れ】北大阪ＮＣ　　,,,中村,サポートレール１型,,,,,,,151200,,,,,,,,,,,2023/10/11,KX00,,定期,,2023/10/11,2023/12/11,,2023/10/11,定期,2023-12-11,,,T1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,営業問い合わせ中,,1900-01-01,,,094241,京都府, ,,,,,,,KF18,第２大阪Ｅ公共,N02230,関西ＥＸＴ支店,F03662,関西ＥＸＴ第２営業所,B23620,関西ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-10-16,,KF18,KK54,GG,X063,,1,,,,0,1,2023/11/23,'514501,日本橋ホテル／ＷＨ１７１５１　内山様, ,（仮称）大阪日本橋ホテル計画,　　,,,中村,パラーベル,,,,,,,540480,,,,,,,,,,,2023/10/16,KX00,,定期,,2023/10/17,2023/12/13,,2023/10/17,定期,2023-12-13,,,T2 ,,,,,,,,,,,,,,,K2 ,,,,,,,,,,,,,,,,,,,,,,営業問い合わせ中,,1900-01-01,,,094430,大阪府, ,,,,,,,KF18,第２大阪Ｅ公共,N02230,関西ＥＸＴ支店,F03662,関西ＥＸＴ第２営業所,B23620,関西ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-11-10,,KF18,KK54,GG,Y071,,1,,,,0,0,2023/12/08,'514501,ＷＨ１７３３３下側坂２／ケイテック木林,ケイテック,三田市内手摺工事,（株）ワース　大阪府　大阪市　鶴見区　焼野２－１０－３５,,,中村,サポートレール３型,,,,,,,136620,,,,,,,,,,,2023/11/10,KX00,,チャーター,,2023/11/13,2023/12/08,,2023/11/13,チャーター,2023-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,094325,兵庫県, ,,,,,除外,,KF18,第２大阪Ｅ公共,N02230,関西ＥＸＴ支店,F03662,関西ＥＸＴ第２営業所,B23620,関西ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-11-14,,KF18,KK54,GG,Y089,,1,,,,0,0,2023/12/05,'514501,＄勝又社長様／ＷＨ１８０６２,大一フェンス工業株式会社,㈱五一様,【下店コード：０３５７８０大一フェンス工業㈱様　入れ】北大阪ＮＣ　　,,,中村,グランシャインＡタイ,,,,,,,299120,,,,,,,,,,,2023/11/14,KX00,,定期,,2023/11/15,2023/11/30,,2023/11/15,定期,2023-11-30,,,TX ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,094331,大阪府, ,,,,,,,KF18,第２大阪Ｅ公共,N02230,関西ＥＸＴ支店,F03662,関西ＥＸＴ第２営業所,B23620,関西ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-10-12,,KF18,KK54,GG,X046,,1,,,,0,1,2023/11/01,'514501,ＷＨ１３７７６／エクステリア利　宇佐田, ,（仮称）高圧ガス工業（株）　,　　,,,中村,アペリードＡＬ型　Ｂ,,,,,,,660600,,,,,,,,,,,2023/10/12,KX00,,チャーター,,2023/10/13,2023/12/13,,2023/10/13,チャーター,2023-12-13,,,T4 ,,,,,,,,,,J4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,営業問い合わせ中,,1900-01-01,,,094245,滋賀県, ,,,,,2T×1,,KF18,第２大阪Ｅ公共,N02230,関西ＥＸＴ支店,F03662,関西ＥＸＴ第２営業所,B23620,関西ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-12-07,,KF18,KK54,GG,Z032,,1,,,,0,0,2023/12/08,'514501,ＷＨＫＣ７５８０　廣澤様, ,㈱秋富商店　瀬田様,（株）秋富商店　和歌山県　田辺市　片町６５,,,中村,フェンスＡＢ　　ＹＳ,,,,,,,33150,,,,,,,,,,,2023/12/07,KX00,,小口,,2023/12/07,2023/12/08,,2023/12/07,小口,2023-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,094400, , ,,,,,,,KF18,第２大阪Ｅ公共,N02230,関西ＥＸＴ支店,F03662,関西ＥＸＴ第２営業所,B23620,関西ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-11-10,,KF18,KK54,GG,Y068,,1,,,,0,0,2023/12/08,'514501,ＷＨ１７３３３中央／ケイテック木林様,ケイテック,三田市内手摺工事,（株）ワース　大阪府　大阪市　鶴見区　焼野２－１０－３５,,,中村,サポートレール３型,,,,,,,311580,,,,,,,,,,,2023/11/10,KX00,,チャーター,,2023/11/13,2023/12/08,,2023/11/13,チャーター,2023-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,094322,兵庫県, ,,,,,除外,,KF18,第２大阪Ｅ公共,N02230,関西ＥＸＴ支店,F03662,関西ＥＸＴ第２営業所,B23620,関西ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-12-08,,KF18,KK54,GG,Z040,,1,,,,0,0,2023/12/11,'514501,ＷＨ１８２１４　森田様, ,日本道路安全㈱様／㈱ニドア　,（株）ニドア　兵庫県　神戸市　西区　伊川谷町有瀬１４０８－７,,,中村,ハイグリッドフェンス,,,,,,,4810,,,,,,,,,,,2023/12/08,KX00,,小口,,2023/12/08,2023/12/11,,2023/12/08,小口,2023-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,094409, , ,,,,,,,KF18,第２大阪Ｅ公共,N02230,関西ＥＸＴ支店,F03662,関西ＥＸＴ第２営業所,B23620,関西ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-11-28,,KF18,KK54,GG,Y194,,1,,,,0, ,2023/11/30,'514501,ＷＨＫＣ７５６０　井上様,,㈱秋富商店　瀬田様,（株）秋富商店　和歌山県　田辺市　本町９９番地,,,中村,エクスポストグレイス,,,,,,,31280,,,*,,,,,,,,2023/11/29,KX00,,小口,,2023/11/29,2023/11/30,,2023/11/29,小口,2023-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,094377,和歌山県,民間施設,,,,,,,KF18,第２大阪Ｅ公共,N02230,関西ＥＸＴ支店,F03662,関西ＥＸＴ第２営業所,B23620,関西ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
2023-12-08,,KF18,KK54,GG,Z037,,1,,,,0,0,2023/12/11,'514501,ＷＨ１７５００　尾尻様, ,すさみ病院／㈱酒直　田辺支店,（株）井上　和歌山県　田辺市　高雄２丁目１６－２６,,,中村,フェンスＡＢ　　ＹＳ,,,,,,,44420,,,,,,,,,,,2023/12/08,KX00,,小口,,2023/12/08,2023/12/11,,2023/12/08,小口,2023-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900-01-01,,,094407, , ,,,,,,,KF18,第２大阪Ｅ公共,N02230,関西ＥＸＴ支店,F03662,関西ＥＸＴ第２営業所,B23620,関西ＥＸＴ第２営業所,J10003,ＥＸＴ代理店ルート
